,Time,ZLevel,X,Y,Area,Radius
10,1,10,338,727,2146.5,26.139092767223325
11,1,10,424,696,1956.0,24.952237121658943
12,1,10,379,679,1689.0,23.186750478763134
13,1,10,484,684,2077.5,25.71553593738278
14,1,10,536,669,1974.5,25.069959518712725
15,1,10,436,632,2290.0,26.998696993760284
16,1,10,568,621,2350.5,27.353014230153867
17,1,10,496,619,2040.5,25.485512016791517
18,1,10,530,574,2197.0,26.444788143333426
19,1,10,382,561,2377.0,27.50677370137891
20,1,10,447,573,2000.5,25.234478938759032
21,1,10,595,564,1546.5,22.187073691301254
22,1,10,495,532,2142.0,26.11167892353304
23,1,10,360,511,1658.0,22.9729795910919
24,1,10,561,518,2030.5,25.42298613255703
25,1,10,613,495,2048.0,25.532305945691693
26,1,10,470,479,1945.0,24.88197597915955
27,1,10,527,473,2118.0,25.964982937357547
28,1,10,574,443,2060.5,25.61010582722572
29,1,10,431,436,2091.0,25.798952924688752
30,1,10,633,428,1998.5,25.22186169850088
31,1,10,492,419,2259.0,26.81533204883324
32,1,10,679,390,1863.0,24.351823709127043
33,1,10,536,386,2047.5,25.529189018872326
34,1,10,427,381,1616.0,22.680140565547774
35,1,10,633,350,1992.5,25.183972050119554
36,1,10,485,354,2274.0,26.904213074943115
37,1,10,696,335,1976.5,25.082653169915304
38,1,10,548,323,2129.5,26.035377904466497
39,1,10,490,295,2205.5,26.495895040144433
40,1,10,600,299,2072.5,25.684572005698406
41,1,10,656,284,1971.5,25.050906981810925
42,1,10,557,259,2215.5,26.555894879295412
43,1,10,491,240,1786.5,23.846605873107855
44,1,10,632,237,1798.5,23.926561188385335
45,1,10,698,213,2272.5,26.895338189966385
46,1,10,586,202,2014.0,25.31948085514698
47,1,10,648,179,2180.0,26.34227689249097
48,1,10,550,156,1778.0,23.789808272341748
49,1,10,493,131,2323.0,27.192533269354396
50,1,10,604,132,1845.5,24.237180012373255
51,1,10,653,120,1988.0,25.15551736167189
52,1,10,551,104,1901.5,24.60215942917365
0,2,10,390,883,2441.5,27.877474546983716
1,2,10,452,871,2026.0,25.394799259067984
2,2,10,343,841,2081.0,25.737188524554668
3,2,10,511,833,2367.5,27.45175141115999
4,2,10,404,821,2279.0,26.933774904622243
5,2,10,455,803,2117.0,25.958852614302597
6,2,10,338,784,2445.0,27.897449197361542
7,2,10,506,758,2184.0,26.366433043273013
8,2,10,396,755,2222.5,26.59781423432149
9,2,10,455,740,2151.0,26.166477890257482
10,2,10,337,726,2209.0,26.516910426744545
11,2,10,425,694,1965.5,25.012758370364523
12,2,10,379,679,1752.5,23.618595968793173
13,2,10,482,683,2018.0,25.344611859700862
14,2,10,533,669,2147.0,26.14213697532393
15,2,10,436,632,2369.5,27.463344212103742
16,2,10,569,623,2255.5,26.79455072001656
17,2,10,495,617,2048.0,25.532305945691693
18,2,10,531,575,2179.5,26.33925581594081
19,2,10,382,563,2374.0,27.489410139184855
20,2,10,447,572,1972.5,25.057259437087833
21,2,10,597,563,1791.0,23.876620492757535
22,2,10,494,533,2125.0,26.007854739300495
23,2,10,365,509,1933.0,24.8051004834342
24,2,10,561,518,2061.0,25.613212907107002
25,2,10,611,495,2085.5,25.765000827407235
26,2,10,469,480,1953.5,24.936286063887604
27,2,10,526,474,2107.5,25.900542178347134
28,2,10,572,444,1903.5,24.615094319357087
29,2,10,431,438,2085.5,25.765000827407235
30,2,10,632,430,2081.5,25.740280264433025
31,2,10,492,419,2181.0,26.348318006408824
32,2,10,681,389,2007.5,25.278589686016105
33,2,10,536,386,1930.5,24.789054747565668
34,2,10,429,381,1796.0,23.90992587997897
35,2,10,633,350,2053.0,25.56345431148385
36,2,10,487,355,2186.5,26.38151940546371
37,2,10,698,337,2172.0,26.29389801439097
38,2,10,547,326,2092.0,25.805121233904135
39,2,10,489,297,2251.0,26.767808162038836
40,2,10,599,300,2117.0,25.958852614302597
41,2,10,655,284,1969.0,25.035018791602372
42,2,10,557,262,2210.5,26.52591192417839
43,2,10,489,239,1944.5,24.878777576166822
44,2,10,632,238,1758.5,23.658992684689597
45,2,10,697,213,2294.0,27.022266353983262
46,2,10,586,204,2010.0,25.294324881866668
47,2,10,646,179,2263.5,26.84202725907658
48,2,10,551,158,1856.0,24.306031118985995
49,2,10,495,134,2329.5,27.230550487736018
50,2,10,603,134,1887.5,24.51142407474329
51,2,10,652,118,1987.5,25.15235374254831
52,2,10,550,105,2013.5,25.316337725489888
0,0,11,391,887,1694.0,23.221045351046136
1,0,11,453,873,1889.0,24.52116177918943
2,0,11,341,843,2106.0,25.891323262882167
3,0,11,513,834,2196.5,26.441778779096847
4,0,11,403,820,2174.5,26.30902597031393
5,0,11,455,799,2294.5,27.02521107870774
6,0,11,334,785,1977.0,25.085825579106505
7,0,11,510,761,1511.0,21.930942479148218
8,0,11,398,756,2142.5,26.11472632728077
9,0,11,456,737,1870.0,24.3975303496827
10,0,11,341,730,1689.5,23.190182248260022
11,0,11,424,696,2059.0,25.600782325007668
12,0,11,376,680,1929.5,24.78263354431131
13,0,11,485,683,2193.0,26.4207036318311
14,0,11,536,670,2079.5,25.727911075701282
15,0,11,437,632,2392.5,27.59631139653847
16,0,11,570,621,2155.5,26.193834382716112
17,0,11,494,615,1974.0,25.0667851015403
18,0,11,531,579,1747.0,23.581504853657716
19,0,11,378,560,2351.5,27.358832163694117
20,0,11,447,570,2089.0,25.78661187977084
21,0,11,598,566,1307.0,20.39683851096082
22,0,11,497,532,2164.5,26.248461833883045
23,0,11,361,511,1606.0,22.60985796530283
24,0,11,562,518,2104.0,25.879026267050612
25,0,11,614,494,1881.5,24.472434510174956
26,0,11,471,480,1819.0,24.062536918793814
27,0,11,529,470,2099.0,25.848258183091886
28,0,11,576,442,1877.0,24.443151522808492
29,0,11,429,436,2201.0,26.468850739889017
30,0,11,636,431,1429.5,21.331291154070556
31,0,11,491,417,2032.5,25.43550360556194
32,0,11,681,390,1797.5,23.91990845332322
33,0,11,538,387,2036.0,25.45739437315213
34,0,11,428,381,1698.5,23.25186748807864
35,0,11,634,349,2114.5,25.94352046919665
36,0,11,485,355,2307.5,27.101661616386124
37,0,11,698,337,2013.0,25.313194205551593
38,0,11,549,324,2056.0,25.582125126616702
39,0,11,486,297,2397.5,27.625132617340288
40,0,11,599,300,2074.5,25.696962055625832
41,0,11,656,284,1790.5,23.873287398514627
42,0,11,555,258,2199.5,26.459829830542137
43,0,11,486,238,1499.5,21.847326480203343
44,0,11,632,237,1782.0,23.816553427805523
45,0,11,698,210,2301.5,27.066403585478334
46,0,11,589,202,2076.0,25.70625067405882
47,0,11,647,179,2014.5,25.322623594668194
48,0,11,550,158,1981.0,25.11119042439226
49,0,11,493,132,2328.0,27.221781995965376
50,0,11,602,129,1493.5,21.803573446008603
51,0,11,650,119,1910.5,24.660313006004852
52,0,11,549,105,1736.0,23.507147049675353
0,1,11,390,881,2333.0,27.250999329690345
1,1,11,452,870,2124.0,26.001734523957655
2,1,11,341,843,2174.0,26.306001075107577
3,1,11,512,833,2250.5,26.76483511730683
4,1,11,402,820,2260.5,26.82423340411537
5,1,11,455,800,2297.0,27.039929891998003
6,1,11,338,785,2087.0,25.774264925804793
7,1,11,510,758,2001.0,25.237632263224796
8,1,11,398,756,2176.5,26.321122074847427
9,1,11,456,738,2031.5,25.429245639270757
10,1,11,339,729,1882.5,24.47893708356198
11,1,11,424,697,2043.0,25.501119533728012
12,1,11,379,680,1691.0,23.200474511026496
13,1,11,485,684,2076.0,25.70625067405882
14,1,11,536,669,2057.5,25.591455426043073
15,1,11,434,631,2533.0,28.39505135941018
16,1,11,571,623,2212.0,26.534910368014152
17,1,11,493,617,2032.5,25.43550360556194
18,1,11,532,577,1949.5,24.910743126516717
19,1,11,383,564,2453.0,27.943051923668584
20,1,11,449,571,2045.5,25.516717504196023
21,1,11,598,564,1538.5,22.129612737094202
22,1,11,496,531,2151.5,26.169518912743232
23,1,11,363,511,1705.0,23.296316359960496
24,1,11,562,520,2200.5,26.465844111749607
25,1,11,612,496,2103.0,25.872875577417208
26,1,11,469,480,1892.5,24.543868065217914
27,1,11,527,473,1998.0,25.218706402097904
28,1,11,572,445,2012.0,25.30690599424961
29,1,11,428,437,2154.0,26.184718727530473
30,1,11,633,428,1827.0,24.115392637437726
31,1,11,491,420,2189.5,26.399611660011395
32,1,11,683,388,1903.5,24.615094319357087
33,1,11,537,388,1976.5,25.082653169915304
34,1,11,428,382,1759.0,23.66235596463902
35,1,11,633,350,2059.5,25.60389053631336
36,1,11,484,357,2275.5,26.913085033329338
37,1,11,700,337,2265.0,26.85091976462419
38,1,11,548,326,2186.5,26.38151940546371
39,1,11,488,298,2404.5,27.665431884012307
40,1,11,598,299,2242.0,26.714242733494405
41,1,11,656,286,2057.5,25.591455426043073
42,1,11,555,260,2357.5,27.393713816828242
43,1,11,487,238,1892.5,24.543868065217914
44,1,11,631,239,1776.5,23.779771083959243
45,1,11,695,213,2260.5,26.82423340411537
46,1,11,585,204,2173.0,26.299950240967704
47,1,11,645,179,2275.0,26.910128038865288
48,1,11,551,159,1892.0,24.54062559633988
49,1,11,495,133,2325.0,27.204236533623092
50,1,11,602,130,1627.5,22.76069726006036
51,1,11,651,120,1841.0,24.207612448656697
52,1,11,549,105,1893.5,24.550351718234253
0,2,11,390,883,2384.0,27.547246117573295
1,2,11,452,871,2120.5,25.9803024164987
2,2,11,339,843,2109.5,25.91282896375281
3,2,11,511,834,2351.5,27.358832163694117
4,2,11,403,821,2327.0,27.215934765311314
5,2,11,456,802,2322.5,27.18960666618504
6,2,11,341,784,2107.0,25.897469571161718
7,2,11,509,759,1993.5,25.190290949240477
8,2,11,398,756,2208.0,26.510907730475957
9,2,11,456,740,1969.0,25.035018791602372
10,2,11,339,729,1962.5,24.993662229367054
11,2,11,425,696,1984.0,25.13019725725687
12,2,11,380,681,1645.0,22.88273940708008
13,2,11,483,682,2045.0,25.513598672979317
14,2,11,536,670,2165.5,26.254524534468317
15,2,11,436,631,2396.5,27.61937077920955
16,2,11,571,624,2167.5,26.26664573757689
17,2,11,495,618,2023.5,25.379126357952128
18,2,11,532,575,2187.0,26.384535642757676
19,2,11,384,564,2473.0,28.05673445952886
20,2,11,450,571,1965.5,25.012758370364523
21,2,11,598,564,1733.0,23.486826791980846
22,2,11,495,532,2107.5,25.900542178347134
23,2,11,364,510,2030.0,25.41985580118611
24,2,11,562,520,2073.5,25.69076777759065
25,2,11,612,495,1971.5,25.050906981810925
26,2,11,467,480,2109.0,25.909757813642617
27,2,11,526,475,1949.0,24.907548417542184
28,2,11,571,446,2003.0,25.25024162312378
29,2,11,429,437,2088.5,25.783525695584125
30,2,11,632,427,2146.5,26.139092767223325
31,2,11,492,421,2261.5,26.83016600031842
32,2,11,683,390,1969.5,25.038197236202443
33,2,11,537,389,1885.5,24.498434447930286
34,2,11,431,381,1785.0,23.8365926012521
35,2,11,633,350,2070.0,25.669076033243712
36,2,11,488,355,2216.0,26.558891313141824
37,2,11,701,339,2224.5,26.609779063642044
38,2,11,550,328,2054.5,25.572791423006564
39,2,11,492,299,2260.0,26.821266613927218
40,2,11,601,300,2200.0,26.462837142006137
41,2,11,658,287,2146.5,26.139092767223325
42,2,11,557,262,2272.5,26.895338189966385
43,2,11,489,239,2037.5,25.466770370415514
44,2,11,634,237,2018.5,25.347751483356102
45,2,11,696,215,2155.5,26.193834382716112
46,2,11,586,206,2202.5,26.47786857584649
47,2,11,647,177,2287.0,26.9810064619971
48,2,11,552,160,1885.0,24.49518596492881
49,2,11,496,136,2216.0,26.558891313141824
50,2,11,603,132,1865.0,24.364891498481366
51,2,11,652,120,1806.5,23.979716624493665
52,2,11,552,106,1978.5,25.095340400453424
0,0,12,392,888,1485.5,21.745099124308933
1,0,12,452,873,2070.0,25.669076033243712
2,0,12,341,843,2272.0,26.89237924411993
3,0,12,511,832,1990.0,25.16816786152189
4,0,12,401,819,2161.0,26.227231345362622
5,0,12,456,801,2259.0,26.81533204883324
6,0,12,336,784,1931.5,24.79547428794198
7,0,12,512,761,1635.0,22.813080982420978
8,0,12,397,757,2229.0,26.636680279337916
9,0,12,457,740,2157.5,26.20598365720181
10,0,12,340,731,1622.5,22.72570769708174
11,0,12,424,697,2081.5,25.740280264433025
12,0,12,375,682,1644.0,22.875783109789968
13,0,12,485,684,2146.0,26.136048204547198
14,0,12,535,671,2013.0,25.313194205551593
15,0,12,437,629,2388.5,27.57323272940596
16,0,12,571,623,2472.5,28.053898010604915
17,0,12,494,615,1944.0,24.875578761936154
18,0,12,531,575,1909.0,24.650630270337032
19,0,12,379,562,2360.5,27.41113799784383
20,0,12,449,569,1898.5,24.58274433255829
21,0,12,599,564,1503.5,21.87644655508132
22,0,12,497,531,2238.0,26.69040136976819
23,0,12,360,511,1543.5,22.16554328963495
24,0,12,564,516,2181.5,26.351338044014756
25,0,12,616,493,1949.5,24.910743126516717
26,0,12,468,477,1913.0,24.676442455702393
27,0,12,528,470,2097.0,25.835940689810563
28,0,12,576,442,1820.5,24.072456206162073
29,0,12,427,436,2292.0,27.010484244701136
30,0,12,638,428,1492.5,21.796272734789028
31,0,12,491,420,1960.5,24.98092335890172
32,0,12,682,391,1742.5,23.551114128109848
33,0,12,537,389,2102.5,25.86979968421518
34,0,12,427,382,1385.5,21.00043683611467
35,0,12,632,349,2016.5,25.33519065429771
36,0,12,485,356,2288.0,26.986904594423443
37,0,12,699,338,2133.5,26.059818536841682
38,0,12,550,327,2105.0,25.885175495191827
39,0,12,485,299,2214.5,26.54990099706597
40,0,12,600,307,1465.5,21.598220718437556
41,0,12,657,285,1930.5,24.789054747565668
42,0,12,554,261,2369.5,27.463344212103742
43,0,12,632,238,1900.0,24.592453796829673
44,0,12,695,213,2340.5,27.294766689113906
45,0,12,586,204,1859.0,24.325667070312107
46,0,12,645,178,1988.0,25.15551736167189
47,0,12,549,160,1921.0,24.727985994800747
48,0,12,493,133,2209.0,26.516910426744545
49,0,12,601,132,1408.5,21.174028305683102
50,0,12,649,121,1995.0,25.199766327024985
51,0,12,549,107,1635.5,22.81656895445916
0,1,12,390,887,2175.0,26.31205051777122
1,1,12,451,873,2098.5,25.845179360118298
2,1,12,342,844,2209.0,26.516910426744545
3,1,12,511,833,2261.0,26.827199866209494
4,1,12,402,822,2340.5,27.294766689113906
5,1,12,456,801,2268.0,26.86869594648831
6,1,12,337,783,2242.0,26.714242733494405
7,1,12,509,761,1939.0,24.84356796658584
8,1,12,398,757,2143.0,26.117773375459546
9,1,12,455,740,2116.0,25.95272084319679
10,1,12,340,729,1826.5,24.1120925494801
11,1,12,425,697,2092.0,25.805121233904135
12,1,12,377,683,1759.5,23.665718766612176
13,1,12,484,682,2070.5,25.67217597601611
14,1,12,534,671,2021.5,25.36658106486826
15,1,12,437,632,2392.5,27.59631139653847
16,1,12,570,623,2383.5,27.5443572028658
17,1,12,495,617,1934.0,24.811515872260834
18,1,12,531,576,2049.5,25.541654443940764
19,1,12,383,563,2306.5,27.095788463946075
20,1,12,451,571,1920.5,24.724767671627777
21,1,12,597,565,1505.5,21.890992066365946
22,1,12,496,531,2170.5,26.28481706160265
23,1,12,361,511,1863.0,24.351823709127043
24,1,12,561,517,2199.0,26.456822177241087
25,1,12,613,494,1992.5,25.183972050119554
26,1,12,467,477,2067.5,25.65357070048899
27,1,12,526,472,2017.5,25.341471847069137
28,1,12,573,442,1879.5,24.459424177245765
29,1,12,428,437,2150.5,26.16343651430832
30,1,12,634,427,1886.0,24.50168250024127
31,1,12,491,420,2163.0,26.239365156488432
32,1,12,679,389,1949.0,24.907548417542184
33,1,12,536,388,2029.0,25.41359398170419
34,1,12,427,383,1642.5,22.86534469578091
35,1,12,632,348,2143.5,26.120820068193787
36,1,12,485,356,2249.0,26.7559140009708
37,1,12,699,338,2369.5,27.463344212103742
38,1,12,547,329,2103.5,25.875951104985564
39,1,12,487,299,2280.5,26.942637128576234
40,1,12,599,300,2076.5,25.70934613444382
41,1,12,657,284,1962.5,24.993662229367054
42,1,12,555,263,2408.5,27.688433702065197
43,1,12,630,238,1948.0,24.901157769991823
44,1,12,694,213,2307.5,27.101661616386124
45,1,12,585,205,2032.0,25.43237481489809
46,1,12,643,176,2156.5,26.199909724183108
47,1,12,549,161,1955.0,24.945857922495087
48,1,12,494,133,2424.0,27.777385840094972
49,1,12,600,129,1745.0,23.568002702620237
50,1,12,651,119,2007.0,25.275441471334737
51,1,12,549,107,1779.0,23.796497379256547
0,2,12,390,885,2406.5,27.676935182590075
1,2,12,451,871,2041.5,25.491756170264313
2,2,12,342,842,2086.0,25.768089230274473
3,2,12,510,831,2330.5,27.23639458062179
4,2,12,403,822,2291.0,27.004591262358783
5,2,12,456,802,2164.0,26.245429958408437
6,2,12,337,784,2242.5,26.717221408057213
7,2,12,507,757,2148.5,26.15126747341081
8,2,12,397,758,2151.0,26.166477890257482
9,2,12,454,740,2141.0,26.1055830488326
10,2,12,339,729,1999.0,25.225016600220457
11,2,12,425,696,2075.5,25.70315484088398
12,2,12,377,681,1732.5,23.483438372892017
13,2,12,482,682,2034.5,25.448014921422107
14,2,12,534,671,2118.5,25.96804755618644
15,2,12,436,631,2375.0,27.495199211616978
16,2,12,570,624,2215.5,26.555894879295412
17,2,12,497,618,1961.5,24.987293605941108
18,2,12,530,576,2109.0,25.909757813642617
19,2,12,384,562,2348.5,27.341374649103372
20,2,12,451,572,2118.5,25.96804755618644
21,2,12,597,563,1685.5,23.162713855737614
22,2,12,495,532,2043.0,25.501119533728012
23,2,12,362,510,2079.5,25.727911075701282
24,2,12,560,518,2092.5,25.808204835663833
25,2,12,611,493,1964.0,25.003212122944625
26,2,12,467,479,1943.5,24.87237953630889
27,2,12,524,474,2019.0,25.35089071817938
28,2,12,571,445,1955.0,24.945857922495087
29,2,12,429,438,2152.5,26.175599897817232
30,2,12,631,429,2064.0,25.631847476983474
31,2,12,491,421,2183.5,26.363414734861397
32,2,12,678,390,2022.5,25.37285448676827
33,2,12,537,391,1831.0,24.141777101168852
34,2,12,430,382,1941.5,24.859578516656907
35,2,12,632,350,2159.5,26.218127301809638
36,2,12,486,357,2141.0,26.1055830488326
37,2,12,699,338,2342.5,27.306426137184808
38,2,12,547,329,2017.5,25.341471847069137
39,2,12,490,299,2287.0,26.9810064619971
40,2,12,599,301,2108.5,25.906686299457956
41,2,12,658,286,2073.0,25.68767007844421
42,2,12,557,264,2273.5,26.90125510527061
43,2,12,631,238,2126.5,26.01703236285474
44,2,12,692,214,2212.0,26.534910368014152
45,2,12,585,207,2133.5,26.059818536841682
46,2,12,642,177,2270.0,26.88054020359719
47,2,12,551,161,1928.0,24.77299861870477
48,2,12,494,134,2281.5,26.948543658764166
49,2,12,601,130,1965.0,25.00957669276209
50,2,12,651,118,1966.5,25.019120511729113
51,2,12,547,107,2010.5,25.297470746549173
0,0,13,390,888,2074.0,25.69386510327284
1,0,13,452,872,2173.5,26.302975832032182
2,0,13,339,844,2172.5,26.296924301794025
3,0,13,509,831,2155.5,26.193834382716112
4,0,13,403,822,2359.5,27.405331168417835
5,0,13,456,798,2219.5,26.579856891731442
6,0,13,336,784,1902.0,24.60539378919935
7,0,13,510,758,1640.5,22.851419393212943
8,0,13,396,761,1935.5,24.82113584646615
9,0,13,452,738,2163.0,26.239365156488432
10,0,13,340,730,1819.5,24.065843802190006
11,0,13,421,695,2256.0,26.797520467958073
12,0,13,374,681,1558.5,22.27298717319789
13,0,13,483,682,2151.5,26.169518912743232
14,0,13,534,669,2152.5,26.175599897817232
15,0,13,437,628,2304.5,27.084038338300765
16,0,13,573,622,2412.5,27.711416427501412
17,0,13,494,613,1787.5,23.853279052439014
18,0,13,530,578,1764.0,23.695962509005764
19,0,13,380,560,2240.5,26.70530471638141
20,0,13,448,571,1832.0,24.148368712786887
21,0,13,596,565,1409.0,21.177786230693734
22,0,13,494,531,2289.5,26.9957493768517
23,0,13,360,507,1875.5,24.433382728097627
24,0,13,563,518,2106.0,25.891323262882167
25,0,13,614,492,1850.0,24.266711549775604
26,0,13,467,476,1942.5,24.86597985022938
27,0,13,528,473,2089.0,25.78661187977084
28,0,13,574,442,1784.0,23.829914749152643
29,0,13,426,437,2197.0,26.444788143333426
30,0,13,633,429,1593.5,22.521696286778013
31,0,13,491,421,1836.0,24.17471718621419
32,0,13,679,390,1856.0,24.306031118985995
33,0,13,538,391,1970.0,25.041375277369806
34,0,13,428,383,1515.5,21.963575130463955
35,0,13,632,350,2074.0,25.69386510327284
36,0,13,485,357,2360.5,27.41113799784383
37,0,13,698,338,1924.0,24.747287144606645
38,0,13,546,327,2290.0,26.998696993760284
39,0,13,487,299,2461.5,27.99142341577864
40,0,13,600,301,1919.0,24.715110187630042
41,0,13,658,286,2000.5,25.234478938759032
42,0,13,556,262,2349.0,27.34428500885924
43,0,13,633,238,1648.5,22.90706981204665
44,0,13,694,217,2204.0,26.486883341553696
45,0,13,587,205,1890.0,24.527651434398777
46,0,13,642,179,2110.0,25.915899749917973
47,0,13,550,159,1915.0,24.68933842860029
48,0,13,493,133,2265.5,26.853883278762083
49,0,13,600,129,1469.0,21.623996457731593
50,0,13,650,119,2033.0,25.43863201140436
51,0,13,544,106,1670.0,23.055964736417568
0,1,13,390,885,2304.5,27.084038338300765
1,1,13,452,871,2107.5,25.900542178347134
2,1,13,340,844,2125.0,26.007854739300495
3,1,13,507,832,1963.0,24.9968459326128
4,1,13,403,822,2344.0,27.315167457198672
5,1,13,456,801,2254.5,26.788610236467218
6,1,13,340,784,2065.0,25.638055990451534
7,1,13,508,760,1865.5,24.368157350851572
8,1,13,396,759,2109.5,25.91282896375281
9,1,13,453,740,2134.5,26.065925114204198
10,1,13,339,729,1992.0,25.180812005932435
11,1,13,424,695,2182.5,26.3573770811157
12,1,13,377,680,1668.5,23.045607935085044
13,1,13,483,684,2040.5,25.485512016791517
14,1,13,534,669,2016.0,25.332049473868512
15,1,13,437,630,2385.5,27.5559110444825
16,1,13,571,623,2338.0,27.28018537139553
17,1,13,496,617,1948.0,24.901157769991823
18,1,13,530,577,1940.5,24.853175534318463
19,1,13,383,561,2272.5,26.895338189966385
20,1,13,449,571,1939.5,24.84677090193939
21,1,13,596,565,1686.0,23.16614918595387
22,1,13,495,532,2129.0,26.032321212010473
23,1,13,362,509,1823.0,24.08897927503468
24,1,13,563,517,2092.5,25.808204835663833
25,1,13,613,492,1928.0,24.77299861870477
26,1,13,468,478,1983.5,25.12703045020539
27,1,13,526,476,2105.5,25.88824956152832
28,1,13,573,444,1927.5,24.7697861439952
29,1,13,429,438,2202.5,26.47786857584649
30,1,13,635,428,1739.5,23.53083183860494
31,1,13,491,421,2178.5,26.33321262306193
32,1,13,679,389,1929.5,24.78263354431131
33,1,13,536,390,2121.5,25.98642767944282
34,1,13,429,380,1839.0,24.19445971068565
35,1,13,633,348,2203.0,26.480873838732943
36,1,13,486,357,2197.0,26.444788143333426
37,1,13,701,338,2208.5,26.513909248485064
38,1,13,546,327,2091.0,25.798952924688752
39,1,13,489,299,2408.5,27.688433702065197
40,1,13,598,301,1990.0,25.16816786152189
41,1,13,658,288,1893.5,24.550351718234253
42,1,13,556,264,2257.0,26.80345897672193
43,1,13,630,241,1859.0,24.325667070312107
44,1,13,694,216,2235.5,26.675489696795896
45,1,13,585,208,1954.5,24.94266771109736
46,1,13,642,180,2185.0,26.372468623767148
47,1,13,550,159,1862.5,24.34855566593859
48,1,13,494,135,2222.0,26.594822185913987
49,1,13,602,131,1800.0,23.936536824085962
50,1,13,650,120,2012.5,25.310050295186667
51,1,13,548,107,2053.5,25.56656706087883
0,2,13,390,885,2525.0,28.350175706934717
1,2,13,452,872,2025.0,25.38853125964903
2,2,13,341,842,1986.5,25.146025310257286
3,2,13,507,833,2229.0,26.636680279337916
4,2,13,403,824,2327.5,27.218858537653134
5,2,13,455,802,2145.0,26.129958014972605
6,2,13,340,783,2203.5,26.483878760596657
7,2,13,506,757,2220.0,26.582850624566497
8,2,13,396,758,2228.5,26.633692597170555
9,2,13,454,740,2057.0,25.58834570424703
10,2,13,337,727,1999.0,25.225016600220457
11,2,13,424,696,2048.0,25.532305945691693
12,2,13,378,678,1935.0,24.817929602721396
13,2,13,482,683,2016.0,25.332049473868512
14,2,13,534,669,2071.5,25.67837473886777
15,2,13,437,630,2467.5,28.02551773221154
16,2,13,571,623,2139.5,26.09643656689971
17,2,13,496,619,2057.0,25.58834570424703
18,2,13,530,575,2162.5,26.236332229800098
19,2,13,384,562,2340.5,27.294766689113906
20,2,13,450,572,1867.5,24.381216385739023
21,2,13,596,562,1940.5,24.853175534318463
22,2,13,494,533,1983.0,25.12386324398493
23,2,13,364,509,1955.0,24.945857922495087
24,2,13,561,518,2049.0,25.538538658086665
25,2,13,612,493,1823.5,24.092282528978906
26,2,13,469,479,1975.0,25.07313353398387
27,2,13,525,477,1974.5,25.069959518712725
28,2,13,571,445,2011.5,25.30376130259482
29,2,13,429,439,2159.0,26.215091918030804
30,2,13,632,430,2054.5,25.572791423006564
31,2,13,491,422,2142.5,26.11472632728077
32,2,13,677,389,1944.5,24.878777576166822
33,2,13,537,390,2043.0,25.501119533728012
34,2,13,429,381,1897.0,24.573031031817198
35,2,13,632,349,2109.0,25.909757813642617
36,2,13,487,359,2174.5,26.30902597031393
37,2,13,698,337,2314.5,27.142738100132483
38,2,13,546,328,2001.0,25.237632263224796
39,2,13,490,301,2347.5,27.3355530000117
40,2,13,598,302,2035.5,25.4542682732603
41,2,13,657,288,1959.0,24.97136494134924
42,2,13,557,264,2320.0,27.17496892263898
43,2,13,630,241,1917.5,24.705448928473626
44,2,13,692,217,2182.5,26.3573770811157
45,2,13,585,209,2110.0,25.915899749917973
46,2,13,643,181,2274.5,26.907170719438934
47,2,13,550,162,1918.0,24.708669767927827
48,2,13,495,136,2194.0,26.42672681750876
49,2,13,602,134,1866.0,24.371422765586612
50,2,13,652,122,1920.0,24.721548929484133
51,2,13,549,107,2056.0,25.582125126616702
0,0,14,390,884,2210.5,26.52591192417839
1,0,14,453,870,2335.5,27.265596255762375
2,0,14,338,843,2237.0,26.684437700523873
3,0,14,507,830,1849.0,24.260152092553522
4,0,14,402,820,2422.0,27.765924157807913
5,0,14,454,799,2138.5,26.090337130900327
6,0,14,338,784,1931.5,24.79547428794198
7,0,14,508,763,1497.0,21.829106706806275
8,0,14,395,758,2027.5,25.40419835849255
9,0,14,452,738,2301.5,27.066403585478334
10,0,14,339,727,1831.5,24.145073131916845
11,0,14,422,695,2315.0,27.14566975625165
12,0,14,374,681,1653.0,22.938313840860364
13,0,14,485,682,1978.5,25.095340400453424
14,0,14,534,667,2046.5,25.522954023292986
15,0,14,438,630,2271.0,26.88646037550106
16,0,14,573,620,2395.5,27.6136077388173
17,0,14,492,612,1737.5,23.517300594335573
18,0,14,528,576,1877.5,24.446406920242225
19,0,14,378,560,2152.0,26.17255958188877
20,0,14,449,571,1888.5,24.517916307428916
21,0,14,595,565,1524.0,22.025082668269306
22,0,14,494,531,2219.0,26.57686282166937
23,0,14,362,509,1833.0,24.154958525629645
24,0,14,562,517,2186.0,26.378502823279536
25,0,14,615,492,1835.0,24.168132760874514
26,0,14,468,476,2036.5,25.460520089214395
27,0,14,528,472,2135.0,26.068977866467897
28,0,14,574,441,1922.5,24.737638452130742
29,0,14,426,436,2124.5,26.004794811677773
30,0,14,634,428,1641.5,22.85838310490688
31,0,14,492,423,1863.0,24.351823709127043
32,0,14,678,390,1760.5,23.672442937444448
33,0,14,538,389,1945.5,24.885173971072913
34,0,14,425,381,1801.0,23.943184938871582
35,0,14,633,350,2052.5,25.560341183016913
36,0,14,485,359,2368.5,27.457548423453762
37,0,14,700,340,1997.0,25.212394624649004
38,0,14,547,327,2130.5,26.041490213015194
39,0,14,488,300,2513.0,28.28272872231154
